Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value
Dec-21,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,111.75,"207,983.3","86,095,183.2"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,95.68,"29,613.3","10,043,732.0"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,412.3","35,601,967.4"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,109.25,"33,196.9","13,677,031.5"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"3,244.8","1,355,322.8"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"29,328.2","12,250,033.0"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"45,177.8","18,870,263.6"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"28,704.1","11,989,394.0"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,475G,SACHET,114.00,"4,742.5","834,044.8"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"4,368.1","1,824,473.0"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"39,312.1","16,420,257.0"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,313.50,"5,616.0","2,580,326.1"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,106.88,"25,084.9","9,591,515.2"
Dec-21,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"27,081.7","11,311,732.6"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,99.75,"13,368.4","4,872,590.3"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,92.63,"14,793.9","4,717,735.1"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"7,590.8","3,170,634.8"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,111.15,"24,797.0","10,278,141.2"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"26,399.5","11,026,763.4"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.83,"107,790.8","44,063,016.8"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,112.42,"79,198.4","33,080,290.1"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"188,085.8","78,561,285.2"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA,200G,SACHET,92.63,"13,455.5","4,917,671.3"
Dec-21,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO SPAGHETTI,200G,SACHET,85.50,"3,472.3","1,087,735.5"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,126.8,"52,930.7"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,4540G,BAG,"1,710.00","2,876.6","793,960.7"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"1,824.00","4,314.9","1,270,337.2"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,102.60,"6,272.7","2,457,970.2"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"1,710.00","2,876.6","793,960.7"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"25,281.3","10,559,677.9"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,111.15,"13,495.9","5,564,341.6"
Dec-21,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"7,214.4","3,013,400.4"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,421.2,"175,932.1"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"1,243.5","519,380.2"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,108.30,"1,776.2","682,349.0"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,355.2,"148,394.3"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"1,966.50","2,304.3","731,372.1"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,107.89,"6,623.6","2,669,773.2"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,728.1","588,277.6"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"3,679.7","1,536,941.4"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,112.10,"7,765.3","3,223,602.0"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,634.4,"264,989.9"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,646.6","1,523,116.2"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,199.50,249.5,"145,857.8"
Dec-21,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,256.50,"3,172.8","1,261,251.5"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"9,067.8","3,787,499.8"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,109.25,"6,022.4","2,467,129.9"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.44,"5,713.7","2,249,442.0"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"6,331.3","2,644,505.3"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"4,632.6","1,935,003.9"
Dec-21,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"10,270.5","4,289,902.8"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,107.67,"56,537.3","22,624,670.1"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"17,434.6","7,282,260.8"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"22,026.3","9,200,108.1"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"94,426.8","39,440,946.7"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,113.16,"73,864.4","30,852,326.1"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,112.42,"36,732.5","15,342,778.4"
Jan-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,113.25,"219,730.1","91,240,195.6"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,95.68,"25,958.8","9,504,096.8"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,412.3","35,601,967.4"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,109.25,"9,375.9","3,607,991.1"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"4,630.1","1,933,931.6"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"41,092.0","17,163,642.6"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"56,139.7","23,448,920.2"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"19,677.8","8,219,209.1"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,475G,SACHET,114.00,0.0,0.0
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"1,736.3","725,224.3"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"44,680.2","18,662,439.6"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,313.50,578.8,"265,915.6"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"33,799.6","14,117,700.4"
Jan-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"34,147.0","14,262,745.3"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,102.13,"12,844.5","5,291,047.3"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,92.63,"15,522.8","4,891,701.4"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"9,633.9","4,023,960.1"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,111.15,"25,014.3","10,377,581.3"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"9,633.9","4,023,960.1"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.83,"126,508.2","52,117,342.6"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,112.42,"77,662.7","32,438,765.9"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"185,409.6","77,443,582.6"
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA,200G,SACHET,92.63,0.0,0.0
Jan-22,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO SPAGHETTI,200G,SACHET,71.25,"3,951.2","1,031,473.3"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"1,285.4","536,921.5"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","3,890.6","1,324,406.3"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,105.45,"11,055.1","4,572,781.2"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"12,426.3","5,190,240.9"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"14,482.7","6,049,315.3"
Jan-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"8,665.5","3,619,500.2"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,399.1,"166,706.5"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,791.2,"330,549.7"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,111.15,387.4,"155,604.5"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"1,936.4","808,791.8"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,014.00","4,204.4","1,343,297.7"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.20,"6,499.3","2,650,551.4"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,146.6","390,330.0"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"3,115.1","1,301,099.8"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,112.10,"7,240.5","3,010,112.1"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,84.2,"35,164.9"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,646.6","1,523,143.9"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,199.50,207.9,"121,556.8"
Jan-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,228.00,"3,172.8","1,060,201.7"
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,109.25,"2,679.3","1,108,354.7"
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.44,"7,007.5","2,797,788.5"
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"6,183.0","2,582,574.0"
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"5,976.9","2,496,488.2"
Jan-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"10,270.5","4,289,902.8"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,111.96,"56,537.3","23,614,975.5"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"10,636.6","4,442,764.2"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"29,975.7","12,520,517.2"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"116,778.6","48,777,201.1"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"77,431.1","32,342,080.5"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,112.42,"30,719.7","12,831,200.0"
Feb-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"198,672.7","82,983,378.5"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,99.75,"24,555.0","9,525,460.9"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,409.8","35,601,079.0"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"10,711.7","4,474,160.6"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"27,758.2","11,594,330.3"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"51,139.7","21,360,508.9"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"30,234.7","12,628,679.2"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,475G,SACHET,114.00,0.0,0.0
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"2,303.6","962,185.1"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"54,940.7","22,948,114.3"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,313.50,0.0,0.0
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"31,789.5","13,278,154.2"
Feb-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"36,972.8","15,443,070.6"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,108.30,"12,387.6","5,085,095.3"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,92.63,"15,522.8","4,934,267.6"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"8,009.5","3,345,464.8"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,111.15,"25,089.9","10,479,769.3"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"8,492.0","3,546,998.8"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.83,"127,861.9","52,439,153.3"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,112.42,"64,075.7","26,647,836.4"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"200,333.4","83,676,927.1"
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA AROMA,PASTA AROMA,200G,SACHET,92.63,0.0,0.0
Feb-22,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO SPAGHETTI,200G,SACHET,71.25,0.0,0.0
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,385.1,"160,866.7"
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","12,239.6","4,166,446.9"
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,105.45,"5,700.0","2,380,826.8"
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"15,174.3","6,338,147.0"
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"11,553.9","4,826,000.2"
Feb-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"7,331.5","3,062,240.4"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,375.1,"156,680.6"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,55.4,"23,185.6"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,110.44,832.7,"342,953.7"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,148.0,"61,828.3"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","3,780.0","1,286,800.8"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,113.05,"3,867.2","1,613,331.3"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,260.0","428,933.6"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"4,255.8","1,777,562.6"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,113.05,"9,122.2","3,810,166.9"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,925.2,"386,426.7"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,646.6","1,523,143.9"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,216.60,245.3,"155,724.9"
Feb-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,228.00,"3,172.8","1,060,201.7"
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,109.25,"4,648.1","1,880,837.4"
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"8,599.2","3,591,792.6"
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"2,091.5","873,679.3"
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"6,507.5","2,718,113.3"
Feb-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"10,270.5","4,289,902.8"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,111.96,"56,537.2","22,400,861.8"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"11,523.7","4,813,358.1"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"12,773.3","5,335,288.5"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"135,855.7","56,745,432.3"
